Symbol,Word_Embedding_Dim1,Word_Embedding_Dim2,Word_Embedding_Dim3,Word_Embedding_Dim4,Word_Embedding_Dim5,Basic Materials,Consumer Discretionary,Consumer Staples,Energy,Finance,Health Care,Industrials,Miscellaneous,Real Estate,Technology,Telecommunications,Utilities
JBLU,-0.11335106,-0.019034028,0.07556057,0.060195804,0.16391864,0,1,0,0,0,0,0,0,0,0,0,0
JBSS,0.19424844,-0.020411467,0.19401868,0.16772635,0.16244271,0,0,1,0,0,0,0,0,0,0,0,0
JBT,0.11981054,0.13682804,0.075634025,-0.06791949,0.18116364,0,0,0,0,0,0,1,0,0,0,0,0
JCE,-0.0957185,-0.031228852,-0.1385874,0.10209765,-0.10145912,0,0,0,0,1,0,0,0,0,0,0,0
JEF,-0.17270997,-0.13211437,-0.031716656,0.118628666,0.11256699,0,0,0,0,1,0,0,0,0,0,0,0
JEQ,-0.021042919,0.08182855,-0.06157448,-0.13285688,-0.012939024,0,0,0,0,1,0,0,0,0,0,0,0
JEWL,-0.024002004,0.008850026,0.17551915,0.08509986,-0.034177613,0,1,0,0,0,0,0,0,0,0,0,0
JFR,0.052364804,-0.03626726,0.15287001,-0.07698677,0.055386998,0,0,0,0,1,0,0,0,0,0,0,0
JGH,0.09395702,0.032096077,-0.16599016,0.10976686,-0.18509945,0,0,0,0,1,0,0,0,0,0,0,0
JHI,-0.17037694,-0.18795757,-0.14698318,0.011167645,0.13090184,0,0,0,0,1,0,0,0,0,0,0,0
JJSF,-0.047829986,-0.1714782,-0.17548934,0.19592921,-0.16492228,0,0,1,0,0,0,0,0,0,0,0,0
JKHY,-0.11529114,-0.14673261,-0.16399947,-0.12504032,-0.15195577,0,0,0,0,0,0,0,0,0,1,0,0
JLL,0.13040511,-0.06713478,0.13115816,-0.13234612,-0.08361232,0,0,0,0,1,0,0,0,0,0,0,0
JLS,0.1889385,-0.13215527,0.16115706,0.071205355,0.16875899,0,0,0,0,1,0,0,0,0,0,0,0
JMM,0.18853979,0.031443715,-0.1486018,-0.1435891,-0.09475539,0,0,0,0,1,0,0,0,0,0,0,0
JMSB,0.15522346,0.13487832,0.124700926,-0.1767453,-0.060174562,0,0,0,0,1,0,0,0,0,0,0,0
JNJ,0.01264515,-0.15886894,-0.009546494,-0.15075648,-0.020187115,0,0,0,0,0,1,0,0,0,0,0,0
JNPR,0.006628585,0.11511712,0.040257193,-0.046886753,0.04402449,0,0,0,0,0,0,0,0,0,1,0,0
JOB,-0.15682931,0.054224133,-0.051369928,0.09759788,0.17120767,0,1,0,0,0,0,0,0,0,0,0,0
JOBY,-0.18912716,-0.063842416,0.18340611,-0.022975039,0.08400674,0,1,0,0,0,0,0,0,0,0,0,0
JOE,0.119619414,-0.10172012,0.11821182,-0.107701495,-0.036946487,0,0,0,0,0,0,0,0,1,0,0,0
JOF,-0.1136301,0.019061852,0.012517095,-0.03618605,0.11170797,0,0,0,0,1,0,0,0,0,0,0,0
JOUT,-0.110684276,0.09842718,0.09390435,0.15428205,-0.0808234,0,1,0,0,0,0,0,0,0,0,0,0
JPC,0.09988229,0.015538812,-0.096954964,0.009910608,0.14664352,0,0,0,0,1,0,0,0,0,0,0,0
JPM,-0.033452462,0.1780593,0.14691822,-0.17964771,-0.05606687,0,0,0,0,1,0,0,0,0,0,0,0
JQC,0.14604008,0.100166366,-0.18764289,0.13649079,-0.041425515,0,0,0,0,1,0,0,0,0,0,0,0
JRI,-0.010259127,-0.17791602,-0.019015264,-0.060689665,0.12730014,0,0,0,0,1,0,0,0,0,0,0,0
JRS,0.0847671,-0.071911596,0.025409292,0.04217286,-0.001757979,0,0,0,0,1,0,0,0,0,0,0,0
JRSH,0.17918155,-0.19021967,-0.017817903,-0.11193685,0.16714737,0,1,0,0,0,0,0,0,0,0,0,0
JSM,0.04254513,-0.0823441,0.063392304,0.17393768,0.13183816,0,0,0,0,1,0,0,0,0,0,0,0
JSPR,-0.10019877,0.10807724,-0.117008135,-0.06525741,-0.10584126,0,0,0,0,0,1,0,0,0,0,0,0
JVA,0.1919914,-0.007978583,0.15341191,0.11198249,-0.07947187,0,0,1,0,0,0,0,0,0,0,0,0
JWN,0.07441993,0.058335803,0.14256385,0.15258768,-0.16890213,0,1,0,0,0,0,0,0,0,0,0,0
K,-0.1755412,0.05617566,-0.075819775,-0.11938603,-0.19307859,0,0,1,0,0,0,0,0,0,0,0,0
KA,0.15261897,0.106009744,-0.11739123,-0.07693384,0.10106607,0,0,0,0,0,1,0,0,0,0,0,0
KAI,-0.14237992,-0.161925,0.03482697,-0.19977276,0.058469106,0,0,0,0,0,0,0,0,0,1,0,0
KALA,-0.11005716,-0.078719184,0.1754717,-0.024076391,-0.103371665,0,0,0,0,0,1,0,0,0,0,0,0
KALU,-0.11845577,-0.048347186,0.011416674,0.067263916,0.13313481,0,0,0,0,0,0,1,0,0,0,0,0
KAVL,0.08869465,0.1439882,-0.039208174,0.17317338,-0.07102589,0,0,0,0,0,1,0,0,0,0,0,0
KBNT,0.19611123,-0.15625863,0.010709286,-0.063644096,0.055610873,0,0,0,0,0,0,0,0,0,1,0,0
KBR,0.05551965,0.03297789,0.10031958,0.19740899,-0.19647188,0,0,0,0,0,0,1,0,0,0,0,0
KDP,-0.08524306,-0.06008322,-0.09982679,0.07288785,-0.09485147,0,0,1,0,0,0,0,0,0,0,0,0
KE,-0.05600221,0.19953144,0.122801326,-0.110421754,0.090218306,0,0,0,0,0,0,0,0,0,1,0,0
KELYA,8.39E-05,-0.13743988,0.10243726,-0.003163719,0.13989206,0,1,0,0,0,0,0,0,0,0,0,0
KELYB,-0.13878605,-0.10772836,-0.100004196,0.16231672,0.17779052,0,1,0,0,0,0,0,0,0,0,0,0
KEQU,0.05662451,-0.076774284,-0.035096575,-0.084166765,0.103857204,0,0,0,0,0,0,1,0,0,0,0,0
KEX,-0.03931687,0.050655674,-0.12190886,-0.06950466,-0.04188454,0,1,0,0,0,0,0,0,0,0,0,0
KEY,-0.13828675,-0.15777676,0.17643051,0.18672077,-0.13305402,0,0,0,0,1,0,0,0,0,0,0,0
KEYS,0.08378975,-0.18714038,-0.113803074,0.027993154,0.19021842,0,0,0,0,0,0,1,0,0,0,0,0
KF,-0.02722175,-0.05340693,0.10769701,0.015499902,0.09338655,0,0,0,0,1,0,0,0,0,0,0,0
KFFB,-0.01976943,0.03558755,-0.12764624,-0.02960763,-0.11323357,0,0,0,0,1,0,0,0,0,0,0,0
KFRC,-0.15538523,-0.08199234,0.19395173,0.027533507,-0.10051723,0,1,0,0,0,0,0,0,0,0,0,0
KFY,0.022954082,-0.012671804,0.18724808,0.18487999,0.00524838,0,1,0,0,0,0,0,0,0,0,0,0
KHC,-0.007363367,0.005856299,0.16867399,-0.066048525,-0.00259738,0,0,1,0,0,0,0,0,0,0,0,0
KIDS,-0.15199813,-0.17125988,-0.036047697,0.006274962,0.067449406,0,0,0,0,0,1,0,0,0,0,0,0
KIM,0.011462999,0.0568177,0.040798783,0.19947281,0.095006034,0,0,0,0,0,0,0,0,1,0,0,0
KIND,0.08857827,0.17118824,0.17191437,-0.003274989,0.18359347,0,1,0,0,0,0,0,0,0,0,0,0
KINS,-0.010977626,0.016200542,-0.000322318,-0.16694207,0.047887754,0,0,0,0,1,0,0,0,0,0,0,0
KIRK,-0.014456391,0.018319298,-0.18514399,0.10416865,0.18436901,0,0,0,0,0,0,0,1,0,0,0,0
KITT,0.09716251,0.10838523,-0.10517518,0.13817385,0.13189995,0,0,0,0,0,0,1,0,0,0,0,0
KKR,0.1984353,-0.11105285,-0.06773689,-0.023614954,0.13300243,0,0,0,0,1,0,0,0,0,0,0,0
KLAC,-0.021264482,-0.17941968,-0.036385965,-0.02592814,-0.16531542,0,0,0,0,0,0,0,0,0,1,0,0
KLTR,0.023825813,0.07303524,0.043754935,-0.1703718,0.100513384,0,0,0,0,0,0,0,0,0,1,0,0
KLXE,-0.14596811,-0.06902273,0.07741618,0.046961762,0.06990013,0,0,0,1,0,0,0,0,0,0,0,0
KMB,-0.021893073,0.04413414,-0.13795154,0.049418546,0.16989665,0,1,0,0,0,0,0,0,0,0,0,0
KMI,-0.08406637,-0.064314984,0.02171421,-0.086183116,0.048744798,0,0,0,0,0,0,0,0,0,0,0,1
KMPB,0.09900234,0.15785515,-0.13017905,0.18291545,0.17266233,0,0,0,0,1,0,0,0,0,0,0,0
KMPR,0.046374846,0.0121598,-0.12933603,-0.12870161,-0.19253483,0,0,0,0,1,0,0,0,0,0,0,0
KMT,0.058379006,-0.026742648,-0.123230934,-0.14646097,-0.17458668,0,0,0,0,0,0,1,0,0,0,0,0
KMX,-0.15452746,0.17144144,0.18810625,-0.050442196,0.06721916,0,1,0,0,0,0,0,0,0,0,0,0
KNSA,0.027065873,0.19822367,0.047440626,0.12651551,0.1404885,0,0,0,0,0,1,0,0,0,0,0,0
KNSL,-0.038197853,0.13825254,-0.1410602,-0.1378899,-0.14340058,0,0,0,0,1,0,0,0,0,0,0,0
KNTK,-0.00093329,0.116754696,-0.010189772,-0.17423968,-0.026534487,0,0,0,1,0,0,0,0,0,0,0,0
KNX,0.07235553,0.19370203,-0.19524316,-0.054085325,0.09513285,0,0,0,0,0,0,1,0,0,0,0,0
KO,-0.020362759,-0.07477975,0.12446988,0.1637471,-0.047387935,0,0,1,0,0,0,0,0,0,0,0,0
KOD,0.17605439,0.09162827,-0.0637733,-0.11939218,0.011747932,0,0,0,0,0,1,0,0,0,0,0,0
KODK,-0.007852006,-0.09812267,0.08665719,0.029480219,0.092116095,0,1,0,0,0,0,0,0,0,0,0,0
KOF,-0.0491184,-0.074322626,0.19379823,0.00807817,-0.13180594,0,0,1,0,0,0,0,0,0,0,0,0
KOP,-0.044965982,-0.12009208,0.022655655,-0.092229985,0.1880463,0,0,0,0,0,0,1,0,0,0,0,0
KOPN,0.12921491,0.039980985,0.12798853,-0.01535027,-0.15320775,0,0,0,0,0,0,0,0,0,1,0,0
KOSS,-0.14739445,0.1801616,-0.11095066,-0.16665348,-0.110991076,0,0,1,0,0,0,0,0,0,0,0,0
KPLT,0.17001966,0.06486516,-0.18618691,0.01660421,-0.04641838,0,0,0,0,0,0,0,0,0,1,0,0
KPRX,0.1279881,-0.18913981,0.010654998,0.0957133,-0.030200863,0,0,0,0,0,1,0,0,0,0,0,0
KPTI,-0.19449098,-0.16276915,0.019147921,-0.09347997,0.039158322,0,0,0,0,0,0,0,1,0,0,0,0
KR,0.1173625,-0.013315511,0.03078556,-0.055753015,0.14128897,0,0,1,0,0,0,0,0,0,0,0,0
KRBP,-0.05406549,0.08198919,0.042933177,-0.19396517,-0.076963976,0,0,0,0,0,1,0,0,0,0,0,0
KRC,0.07525911,0.09930704,-0.18779798,0.17259014,-0.06576087,0,0,0,0,0,0,0,0,1,0,0,0
KREF,0.026610207,-0.14938536,-0.059927322,0.12740695,-0.026919032,0,0,0,0,0,0,0,0,1,0,0,0
KRG,0.065582894,-0.14808671,0.070749685,-0.12222843,0.096526764,0,0,0,0,0,0,0,0,1,0,0,0
KRMD,0.059398033,-0.11350469,-0.17221141,-0.07132485,0.071488835,0,0,0,0,0,1,0,0,0,0,0,0
KRNL,0.038469456,0.085629486,0.07022419,-0.14353545,-0.061172556,0,0,0,0,1,0,0,0,0,0,0,0
KRNLU,-0.052181363,0.041252088,-0.09199846,-0.056541942,-0.067954585,0,0,0,0,1,0,0,0,0,0,0,0
KRNY,-0.008732224,-0.12769964,0.115102366,-0.073562145,-0.12196787,0,0,0,0,1,0,0,0,0,0,0,0
KRO,0.16847119,0.14280427,0.021224165,0.16668014,-0.003188252,0,0,0,0,0,0,1,0,0,0,0,0
KRON,0.19796908,-0.12294431,-0.18668738,-0.024067497,0.13393585,0,0,0,0,0,1,0,0,0,0,0,0
KROS,-0.05326023,0.1712927,0.008860469,0.054617383,-0.118482426,0,0,0,0,0,1,0,0,0,0,0,0
KRP,0.16785602,0.006032467,0.11467826,-0.089760974,0.13448732,0,0,0,1,0,0,0,0,0,0,0,0
KRT,-0.010681081,-0.16432185,-0.045339275,0.032445908,-0.19160835,0,0,0,0,0,0,1,0,0,0,0,0
KRUS,-0.036527347,-0.019237448,0.19690795,0.064619444,-0.042805243,0,1,0,0,0,0,0,0,0,0,0,0
KRYS,-0.198367,-0.17378895,-0.010798645,-0.094076514,-0.16435412,0,0,0,0,0,1,0,0,0,0,0,0
KSCP,0.040242363,0.04368005,-0.102774285,0.18400812,0.11513126,0,0,0,0,0,0,0,0,0,1,0,0
KSM,-0.15303326,0.1584467,-0.117061496,0.15326408,-0.19017546,0,0,0,0,1,0,0,0,0,0,0,0
KSPN,0.14886709,0.19348447,-0.06050403,-0.14250092,0.14396258,0,0,0,0,0,0,0,0,0,1,0,0
KSS,-0.15015714,0.16248901,-0.13498673,0.08864202,-0.07875347,0,1,0,0,0,0,0,0,0,0,0,0
KTCC,-0.021222282,-0.077211834,-0.059088327,-0.18925512,-0.18832138,0,0,0,0,0,0,0,0,0,1,0,0
KTF,-0.012355733,-0.1349895,0.017823387,0.18495195,0.09820509,0,0,0,0,1,0,0,0,0,0,0,0
KTH,-0.10188653,-0.092155814,-0.08255677,0.09560382,-0.000388765,0,0,0,0,1,0,0,0,0,0,0,0
KTOS,-0.112500384,-0.14154585,-0.04199648,0.026158024,-0.087933734,0,1,0,0,0,0,0,0,0,0,0,0
KTRA,0.008071208,0.054429483,-0.09660263,0.082312085,-0.005329466,0,0,0,0,0,1,0,0,0,0,0,0
KTTA,0.045301892,-0.014373588,-0.15317199,-0.08298147,0.17512074,0,0,0,0,0,1,0,0,0,0,0,0
KURA,0.043244027,-0.046243716,0.10168831,-0.009477424,0.06363666,0,0,0,0,0,1,0,0,0,0,0,0
KVHI,-0.1489228,0.19401833,-0.007607675,0.09841943,0.11100359,0,0,0,0,0,0,0,0,0,1,0,0
KW,-0.03962946,0.095610164,0.19352873,-0.10895159,0.101453304,0,0,0,0,0,0,0,0,1,0,0,0
KWR,-0.018337106,-0.029191423,0.0496824,-0.16006887,0.045275547,0,0,0,0,0,0,1,0,0,0,0,0
KYMR,-0.001851988,0.030670905,0.1093595,-0.06543048,-0.18552418,0,0,0,0,0,1,0,0,0,0,0,0
KYN,0.18509753,0.19901724,-0.15493087,-0.004963827,-0.18176647,0,0,0,0,1,0,0,0,0,0,0,0
KZR,-0.19009268,-0.09439826,-0.13592902,-0.03930099,0.16104324,0,0,0,0,0,1,0,0,0,0,0,0
L,-0.08855269,-0.13152616,-0.049967743,0.07083948,-0.03334377,0,0,0,0,1,0,0,0,0,0,0,0
LAB,-0.11470337,-0.041091777,0.17477462,0.044876955,-0.027648902,0,0,0,0,0,0,1,0,0,0,0,0
LAD,0.0440835,-0.04227085,-0.08727844,-0.1160682,0.0598269,0,1,0,0,0,0,0,0,0,0,0,0
LAMR,0.07145822,0.19643638,0.031323362,-0.043863107,-0.003508186,0,0,0,0,0,0,0,0,1,0,0,0
LANC,-0.18136302,-0.06985249,0.14841303,0.1463317,-0.19663434,0,0,1,0,0,0,0,0,0,0,0,0
LAND,-0.15698269,-0.08404944,-0.10793886,-0.116273805,-0.03699293,0,0,0,0,0,0,0,0,1,0,0,0
LANDM,-0.1803325,0.16577046,0.097803876,-0.01537695,-0.13529857,0,0,0,0,0,0,0,0,1,0,0,0
LANDO,0.008842254,-0.122914985,0.1889406,0.09204054,-0.011993003,0,0,0,0,0,0,0,0,1,0,0,0
LARK,-0.1496393,-0.06176722,-0.046961427,-0.059950016,0.07598579,0,0,0,0,1,0,0,0,0,0,0,0
LASE,-0.019393181,-0.1771388,-0.052898765,-0.11301832,-0.15486388,0,0,0,0,0,0,1,0,0,0,0,0
LASR,0.19443221,0.087239906,-0.014937734,-0.10462513,-0.09158175,0,0,0,0,0,0,0,0,0,1,0,0
LATG,-0.108882405,-0.17905743,0.070335604,0.018036533,-0.1800626,0,0,0,0,1,0,0,0,0,0,0,0
LATGU,0.042124532,-0.025828432,-0.18730073,0.17759164,0.080898546,0,0,0,0,1,0,0,0,0,0,0,0
LAUR,0.050100397,0.100119755,-0.07373283,0.17680939,-0.14167194,0,1,0,0,0,0,0,0,0,0,0,0
LAW,-0.035596393,0.07817657,-0.15615006,-0.00160346,0.124130465,0,0,0,0,0,0,0,0,0,1,0,0
LAZR,-0.03207209,-0.1514701,0.03492286,-0.1862349,-0.18965504,0,1,0,0,0,0,0,0,0,0,0,0
LBPH,-0.18592823,-0.1625429,-0.18298602,0.09367521,-0.18827072,0,0,0,0,0,1,0,0,0,0,0,0
LBRDA,-0.010816002,0.18339112,0.07779734,-0.09712114,-0.058071516,0,1,0,0,0,0,0,0,0,0,0,0
LBRDK,0.16318324,-0.15562674,-0.11383259,-0.14427587,0.083005026,0,1,0,0,0,0,0,0,0,0,0,0
LBRDP,0.024268294,0.15025719,-0.0558063,-0.082069255,-0.18223722,0,1,0,0,0,0,0,0,0,0,0,0
LBRT,-0.16307923,-0.08445885,0.021340083,0.16025805,-0.06844263,0,0,0,1,0,0,0,0,0,0,0,0
LC,0.08931532,-0.045442034,-0.020548487,-0.024582673,-0.13684225,0,0,0,0,1,0,0,0,0,0,0,0
LCID,-0.001578498,0.078150414,0.1775723,-0.17868328,0.16182637,0,1,0,0,0,0,0,0,0,0,0,0
LCII,-0.1724189,-0.094322085,0.106007196,0.14947498,0.11437061,0,1,0,0,0,0,0,0,0,0,0,0
LCNB,0.064928986,-0.14466986,-0.14429541,-0.15312581,-0.07838559,0,0,0,0,1,0,0,0,0,0,0,0
LCTX,-0.19287631,0.03703773,-0.025095392,-0.07947354,0.17344359,0,0,0,0,0,1,0,0,0,0,0,0
LCUT,-0.012301159,0.18339983,0.1763831,-0.112866856,0.14486757,0,1,0,0,0,0,0,0,0,0,0,0
LDOS,-0.14345987,0.012546063,0.18461633,0.050816916,0.12381196,0,0,0,0,0,0,0,0,0,1,0,0
LDP,0.14913268,0.04420607,0.13385324,-0.08749857,-0.19403169,0,0,0,0,1,0,0,0,0,0,0,0
LE,0.18512297,0.1302741,-0.04800117,0.08189728,-0.05976007,0,1,0,0,0,0,0,0,0,0,0,0
LEA,0.047351766,-0.012080598,-0.099336624,0.09949257,0.089379884,0,1,0,0,0,0,0,0,0,0,0,0
LECO,-0.19720164,-0.17057756,-0.062204313,0.07268319,-0.023879552,0,0,0,0,0,0,1,0,0,0,0,0
LEE,-0.010046458,-0.03588841,0.06662874,0.09889112,-0.089609526,0,1,0,0,0,0,0,0,0,0,0,0
LEG,-0.11221752,-0.121300384,0.14701048,0.16043952,0.09894681,0,1,0,0,0,0,0,0,0,0,0,0
LEGH,0.18808329,-0.09442256,0.08189435,0.014138913,0.17741306,0,1,0,0,0,0,0,0,0,0,0,0
LEGN,0.04825773,0.09907214,-0.03775742,0.113377884,-0.027478289,0,0,0,0,0,1,0,0,0,0,0,0
LEN,0.14014384,-0.052585818,-0.093077466,0.000288415,-0.09310956,0,0,0,0,0,0,0,0,1,0,0,0
LEO,0.12541011,0.1474903,-0.022845458,0.081570745,-0.10614989,0,0,0,0,1,0,0,0,0,0,0,0
LESL,-0.19348994,-0.18438394,0.109599516,-0.045216847,-0.19093668,0,0,0,0,0,0,0,1,0,0,0,0
LEVI,0.12457669,-0.07828407,0.1911817,0.15186524,-0.18073311,0,1,0,0,0,0,0,0,0,0,0,0
LEXX,0.076165654,0.041286565,-0.13120134,-0.06277416,-0.00368619,0,0,0,0,0,1,0,0,0,0,0,0
LFCR,-0.14155412,0.088761665,-0.08908095,0.17493732,0.120674446,0,0,0,0,0,1,0,0,0,0,0,0
LFLY,0.05372846,-0.15209301,-0.19012985,-0.14163263,-0.000119257,0,0,1,0,0,0,0,0,0,0,0,0
LFMD,0.11250315,-0.13881536,0.08294737,-0.1808882,-0.09375675,0,0,0,0,0,0,0,1,0,0,0,0
LFMDP,0.1055933,0.019781565,-0.13361089,0.1499019,-0.086147904,0,0,0,0,0,0,0,1,0,0,0,0
LFST,0.03940425,0.13134947,0.11076875,0.013059902,-0.1855758,0,0,0,0,0,1,0,0,0,0,0,0
LFT,0.10079475,-0.113106966,-0.10210867,-0.120599225,-0.04256184,0,0,0,0,0,0,0,0,1,0,0,0
LFUS,0.009581017,-0.15209968,0.026959013,-0.104443625,0.024858546,0,0,0,0,0,0,0,0,0,1,0,0
LFVN,-0.07888415,0.18185481,-0.072225355,0.14852259,-0.12998405,0,0,1,0,0,0,0,0,0,0,0,0
LGIH,-0.1660332,-0.124515295,-0.032250762,0.16058815,-0.12950075,0,1,0,0,0,0,0,0,0,0,0,0
LGL,0.113557436,0.07876344,-0.06220894,-0.06543555,0.1790574,0,0,0,0,0,0,0,0,0,1,0,0
LGMK,0.08585282,-0.10443094,0.16474326,-0.037271835,-0.16812167,0,1,0,0,0,0,0,0,0,0,0,0
LGND,-0.107872345,-0.081949614,-0.19767427,0.000458717,-0.009387421,0,0,0,0,0,1,0,0,0,0,0,0
LGVN,-0.068139434,-0.1294287,0.18789968,0.07140024,-0.010103321,0,0,0,0,0,1,0,0,0,0,0,0
LH,0.08906796,-0.05113981,-0.113788605,0.069266155,0.10824585,0,0,0,0,0,1,0,0,0,0,0,0
LHX,-0.014364148,-0.15648559,0.18919003,0.11610081,0.05691135,0,0,0,0,0,0,1,0,0,0,0,0
LIAN,-0.04069059,-0.16288836,0.15500489,-0.07411981,-0.01502645,0,0,0,0,0,1,0,0,0,0,0,0
LIBY,-0.055930376,-0.06541304,0.007879925,0.16704544,-0.015361667,0,0,0,0,0,0,1,0,0,0,0,0
LIDR,0.13079289,0.17162153,-0.19071099,0.052155852,-0.1683472,0,1,0,0,0,0,0,0,0,0,0,0
LIDRW,-0.11968853,0.009603548,-0.11462047,0.10437222,-0.18802612,0,1,0,0,0,0,0,0,0,0,0,0
LIFE,0.16344774,-0.026500797,-0.005799437,0.13030286,0.08913195,0,0,0,0,0,1,0,0,0,0,0,0
LIFW,0.007462287,-0.07868006,-0.09550071,0.19713202,0.043322466,0,0,0,0,0,0,0,0,0,1,0,0
LIFWW,-0.04322982,0.049241353,0.08444414,0.14899845,0.12647729,0,0,0,0,0,0,0,0,0,1,0,0
LII,-0.1387217,0.1378166,-0.111133024,0.060254026,-0.16386206,0,0,0,0,0,0,1,0,0,0,0,0
LILA,0.15589237,-0.1748381,-0.08030796,-0.11327519,0.18968661,0,0,0,0,0,0,0,0,0,0,1,0
LILAK,0.076794624,-0.02050345,0.13969389,0.07366075,-0.17025816,0,0,0,0,0,0,0,0,0,0,1,0
LINC,0.019123292,0.14533515,0.07840297,0.0625571,-0.18710618,0,1,0,0,0,0,0,0,0,0,0,0
LINK,0.11714506,0.08218129,0.12605038,-0.15268257,0.14815006,0,0,0,0,0,0,0,0,0,1,0,0
LION,-0.004414392,-0.002345848,-0.18811312,0.06462288,-0.19644794,0,0,0,0,0,0,1,0,0,0,0,0
LIPO,0.09082095,0.14946349,-0.14262982,-0.10157721,-0.1850638,0,0,0,0,0,1,0,0,0,0,0,0
LITE,0.12910438,0.1733576,-0.15155068,0.13444781,-0.08270097,0,0,0,0,0,0,0,0,0,1,0,0
LIVE,0.060218,0.026558947,-0.19902429,0.055144716,0.04738946,0,1,0,0,0,0,0,0,0,0,0,0
LIXT,-0.14346477,0.114931226,-0.053827714,-0.18388446,-0.028722143,0,0,0,0,0,1,0,0,0,0,0,0
LIXTW,-0.13604958,0.1528198,0.16568604,-0.12779084,0.13162799,0,0,0,0,0,1,0,0,0,0,0,0
LKFN,0.19070467,-0.17170605,-0.18724112,-0.1539607,-0.045369364,0,0,0,0,1,0,0,0,0,0,0,0
LKQ,0.19038527,0.099432305,0.001001883,-0.08760879,0.16234982,0,1,0,0,0,0,0,0,0,0,0,0
LL,0.05547614,0.17725465,0.1306319,-0.000613952,0.038755417,0,1,0,0,0,0,0,0,0,0,0,0
LLY,0.11159351,0.012997103,0.14245448,0.027821612,-0.07016599,0,0,0,0,0,1,0,0,0,0,0,0
LMAT,0.16754489,0.08848341,0.08674748,-0.08298671,0.05004401,0,0,0,0,0,1,0,0,0,0,0,0
LMB,0.10450788,-0.16872963,-0.16685066,-0.18733995,-0.123230174,0,1,0,0,0,0,0,0,0,0,0,0
LMFA,0.13097486,0.13849166,-0.17738526,-0.14799519,-0.080752395,0,0,0,0,1,0,0,0,0,0,0,0
LMND,-0.009817505,0.14638558,0.14253025,-0.0439276,0.18571444,0,0,0,0,1,0,0,0,0,0,0,0
LMNR,-0.07225361,0.08865464,0.16517112,0.10757945,0.013738656,0,0,1,0,0,0,0,0,0,0,0,0
LMT,-0.1390793,-0.13303587,0.1758593,0.002192855,-0.03319793,0,0,0,0,0,0,1,0,0,0,0,0
LNC,0.082539536,-0.007213235,0.022954488,0.059322786,-0.052537967,0,0,0,0,1,0,0,0,0,0,0,0
LND,-0.03502028,-0.10249243,0.1916436,-0.049906563,-0.09118643,0,0,1,0,0,0,0,0,0,0,0,0
LNG,0.11053977,0.13730173,0.18742184,0.05033355,0.17167512,0,0,0,0,0,0,0,0,0,0,0,1
LNN,-0.033437945,-0.09836648,-0.1017869,-0.10534427,0.09805496,0,0,0,0,0,0,1,0,0,0,0,0
LNSR,-0.1960257,0.17818983,0.10992537,-0.047676135,0.08074331,0,0,0,0,0,1,0,0,0,0,0,0
LNT,0.14107358,-0.01419487,-0.056780934,-0.032449603,0.18825236,0,0,0,0,0,0,0,0,0,0,0,1
LNTH,-0.12840895,0.1091284,0.0347177,-0.047280837,0.18935327,0,0,0,0,0,1,0,0,0,0,0,0
LNW,-0.1733655,-0.14499407,0.036798645,-0.118171714,-0.18536678,0,1,0,0,0,0,0,0,0,0,0,0
LOAN,0.1204108,-0.014122915,0.06694822,-0.16199657,0.013051653,0,0,0,0,0,0,0,0,1,0,0,0
LOB,-0.11849246,0.17687257,-0.06809902,-0.09976061,0.0426599,0,0,0,0,1,0,0,0,0,0,0,0
LOCO,0.010638285,-0.09804277,-0.10104366,-0.04917686,-0.06084752,0,1,0,0,0,0,0,0,0,0,0,0
LODE,-0.040974595,-0.08695748,-0.14240918,0.017075514,0.071872234,0,0,0,0,1,0,0,0,0,0,0,0
LOGI,0.08220649,-0.04124534,-0.08047867,-0.005399632,0.08434925,0,0,0,0,0,0,0,0,0,1,0,0
LOMA,-0.12895581,0.025228906,-0.12848517,0.17932801,0.009511733,0,0,0,0,0,0,1,0,0,0,0,0
LOPE,0.10175715,-0.09067793,0.007098794,0.021188522,-0.1289814,0,1,0,0,0,0,0,0,0,0,0,0
LOW,-0.123176694,0.022230411,0.16131142,-0.08823087,0.014582753,0,1,0,0,0,0,0,0,0,0,0,0
LPCN,0.034319688,0.059062958,-0.018193174,0.17404084,0.108770154,0,0,0,0,0,1,0,0,0,0,0,0
LPLA,-0.09238627,-0.001462364,0.08578272,-0.11753857,0.10457556,0,0,0,0,1,0,0,0,0,0,0,0
LPRO,-0.023756718,-0.10132656,0.07546683,-0.053521443,0.13354543,0,0,0,0,1,0,0,0,0,0,0,0
LPSN,0.18056066,0.11256919,0.01895969,-0.14475611,-0.102936484,0,0,0,0,0,0,0,0,0,1,0,0
LPTH,-0.17372468,-0.17795095,-0.008388305,-0.1862857,-0.063637234,0,0,0,0,0,0,0,0,0,1,0,0
LPTX,-0.003503657,-0.012418127,0.17119333,-0.185087,-0.008670258,0,0,0,0,0,1,0,0,0,0,0,0
LQDA,0.094730094,0.05555451,0.011091257,-0.026719427,0.1903404,0,0,0,0,0,1,0,0,0,0,0,0
LQDT,0.11120536,0.024419595,0.121725515,-0.039338756,-0.022914242,0,1,0,0,0,0,0,0,0,0,0,0
LRCX,-0.101311065,0.044484757,0.1847661,-0.001683021,0.14408055,0,0,0,0,0,0,0,0,0,1,0,0
